,Intensidad,Magnitud,GAP
16763,3.1,3.2,65.0
16764,3.1,3.2,65.0
16765,3.1,3.07,65.0
16766,3.1,3.2,65.0
16767,3.1,2.64,65.0
16768,3.1,2.57,65.0
16769,3.1,2.74,65.0
16770,3.1,2.9,65.0
16771,3.1,2.51,65.0
16772,3.1,2.6,65.0
16773,3.1,2.61,69.0
16774,3.1,3.19,69.0
16775,3.1,3.2,69.0
16776,3.1,3.5,69.0
16777,3.1,3.19,69.0
16778,3.1,2.7,69.0
16779,3.1,2.6,69.0
16780,3.1,2.96,69.0
16781,3.1,2.5,69.0
16782,3.1,2.67,69.0
16783,3.1,2.78,69.0
16784,3.1,3.47,69.0
16785,3.1,2.6,69.0
16786,3.1,2.77,69.0
16787,3.1,2.67,69.0
16788,3.1,2.7,69.0
16789,3.1,2.8,69.0
16790,3.1,2.58,69.0
16791,3.1,3.36,73.0
16792,3.1,2.78,73.0
16793,3.1,2.53,73.0
16794,3.1,3.4,73.0
16795,3.1,2.67,73.0
16796,3.1,2.6,73.0
16797,3.1,3.19,73.0
16798,3.1,2.68,77.0
16799,3.1,2.81,77.0
16800,3.1,2.7,77.0
16801,3.1,4.8,77.0
16802,3.1,2.9,77.0
16803,3.1,2.9,77.0
16804,3.1,3.15,77.0
16805,3.1,3.18,81.0
16806,3.1,3.06,81.0
16807,3.1,2.69,81.0
16808,3.1,2.76,81.0
16809,3.1,2.99,81.0
16810,3.1,3.01,81.0
16811,3.1,2.5,81.0
16812,3.1,2.5,81.0
16813,3.1,3.29,81.0
16814,3.1,2.88,81.0
16815,3.1,2.95,81.0
16816,3.1,3.0,81.0
16817,3.1,2.7,81.0
16818,3.1,2.6,81.0
16819,3.1,4.4,85.0
16820,3.1,3.0,85.0
16821,3.1,2.55,89.0
16822,3.1,3.0,89.0
16823,3.1,2.56,89.0
16824,3.1,2.58,89.0
16825,3.1,2.63,89.0
16826,3.1,3.0,93.0
16827,3.1,2.55,93.0
16828,3.1,3.14,93.0
16829,3.1,4.7,93.0
16830,3.1,3.71,93.0
16831,3.1,3.18,97.0
16832,3.1,3.13,97.0
16833,3.1,3.41,97.0
16834,3.1,2.9,97.0
16835,3.1,2.85,97.0
16836,3.1,3.0,101.0
16837,3.1,5.3,101.0
16838,3.1,3.3,105.0
16839,3.1,3.03,105.0
16840,3.1,2.53,105.0
16841,3.1,2.82,109.0
16842,3.1,3.76,109.0
16843,3.1,2.75,109.0
16844,3.1,2.51,109.0
16845,3.1,4.9,109.0
16846,3.1,2.77,113.0
16847,3.1,2.65,113.0
16848,3.1,2.81,117.0
16849,3.1,3.1,117.0
16850,3.1,4.1,117.0
16851,3.1,3.4,117.0
16852,3.1,2.5,121.0
16853,3.1,4.9,121.0
16854,3.1,2.7,121.0
16855,3.1,2.74,121.0
16856,3.1,3.45,121.0
16857,3.1,2.55,130.0
16858,3.1,2.5,130.0
16859,3.1,3.13,130.0
16860,3.1,2.6,130.0
16861,3.1,3.54,138.0
16862,3.1,2.5,138.0
16863,3.1,3.23,146.0
16864,3.1,3.19,146.0
16865,3.1,2.92,154.0
16866,3.1,2.69,154.0
16867,3.1,2.96,162.0
16868,3.1,3.76,170.0
16869,3.1,2.6,174.0
16870,3.1,2.85,166.0
16871,3.1,4.0,158.0
16872,3.1,2.51,150.0
16873,3.1,2.57,150.0
16874,3.1,2.59,142.0
16875,3.1,3.0,142.0
16876,3.1,4.05,126.0
16877,3.1,3.5,126.0
16878,3.1,2.91,126.0
16879,3.1,3.8,126.0
16880,3.1,3.4,126.0
16881,3.1,3.56,118.0
16882,3.1,3.26,118.0
16883,3.1,4.18,100.0
16884,3.1,2.5,131.0
16885,3.1,4.8,131.0
16886,3.1,3.58,131.0
16887,3.1,3.13,131.0
16888,3.1,3.1,131.0
16889,3.1,2.8,131.0
16890,3.1,2.65,131.0
16891,3.1,2.67,139.0
16892,3.1,3.33,155.0
16893,3.1,3.67,155.0
16894,3.1,3.1,155.0
16895,3.1,2.61,155.0
16896,3.1,2.5,155.0
16897,3.1,3.33,163.0
16898,3.1,4.9,163.0
16899,3.1,2.65,165.0
16900,3.1,4.0,165.0
16901,3.1,3.49,157.0
16902,3.1,4.0,157.0
16903,3.1,3.25,149.0
16904,3.1,2.77,133.0
16905,3.1,2.75,125.0
16906,3.1,2.56,125.0
16907,3.1,2.89,125.0
16908,3.1,3.87,125.0
16909,3.1,4.17,117.0
16910,3.1,2.87,109.0
16911,3.1,2.71,109.0
16912,3.1,2.8,77.75
16913,3.1,3.83,97.0
16914,3.1,3.3,97.0
16915,3.1,2.56999993,33.0
16916,3.1,2.66,33.0
16917,3.1,2.81,33.0
16918,3.1,2.7,33.0
16919,3.1,2.66,33.0
16920,3.1,2.6,33.0
16921,3.1,2.62,33.0
16922,3.1,2.75,33.0
16923,3.1,2.81,33.0
16924,3.1,2.86,33.0
16925,3.1,2.92,33.0
16926,3.1,2.89,33.0
16927,3.1,3.0,33.0
16928,3.1,2.66,33.0
16929,3.1,2.77,33.0
16930,3.1,2.93,33.0
16931,3.1,2.81,33.0
16932,3.1,3.59,33.0
16933,3.1,2.58,35.0
16934,3.1,2.74,35.0
16935,3.1,2.54,35.0
16936,3.1,3.08,35.0
16937,3.1,2.84,35.0
16938,3.1,3.48,35.0
16939,3.1,2.6,35.0
16940,3.1,3.52,35.0
16941,3.1,3.47,35.0
16942,3.1,2.8,35.0
16943,3.1,2.7,35.0
16944,3.1,2.65,37.0
16945,3.1,2.67,37.0
16946,3.1,2.54,37.0
16947,3.1,2.78,37.0
16948,3.1,3.0,37.0
16949,3.1,3.11,37.0
16950,3.1,2.81,37.0
16951,3.1,3.31,37.0
16952,3.1,2.57,37.0
16953,3.1,3.38,37.0
16954,3.1,3.5,37.0
16955,3.1,3.96,37.0
16956,3.1,3.23,37.0
16957,3.1,3.49,37.0
16958,3.1,2.73,37.0
16959,3.1,3.6,37.0
16960,3.1,2.9,37.0
16961,3.1,2.7,37.0
16962,3.1,3.07,37.0
16963,3.1,3.1,37.0
16964,3.1,2.58,39.0
16965,3.1,2.51,39.0
16966,3.1,2.57,39.0
16967,3.1,2.82,39.0
16968,3.1,3.24,39.0
16969,3.1,2.81,39.0
16970,3.1,3.26,39.0
16971,3.1,2.83,39.0
16972,3.1,2.52,39.0
16973,3.1,3.0,39.0
16974,3.1,2.69,39.0
16975,3.1,3.1,39.0
16976,3.1,2.72,39.0
16977,3.1,2.8,39.0
16978,3.1,3.0,39.0
16979,3.1,4.13,39.0
16980,3.1,2.7,39.0
16981,3.1,3.11,41.0
16982,3.1,2.86,41.0
16983,3.1,2.56,41.0
16984,3.1,2.73,41.0
16985,3.1,2.72,41.0
16986,3.1,4.29,41.0
16987,3.1,3.14,41.0
16988,3.1,2.6,41.0
16989,3.1,2.73,41.0
16990,3.1,2.61,41.0
16991,3.1,2.9,41.0
16992,3.1,2.78,41.0
16993,3.1,3.31,41.0
16994,3.1,3.5,41.0
16995,3.1,2.9,41.0
16996,3.1,2.83,41.0
16997,3.1,3.9,41.0
16998,3.1,3.09,41.0
16999,3.1,2.65,43.0
